"KHIPU_ID","CORD_ID","TWIST_ANGLE","THICKNESS","FIBER","TERMINATION","PENDANT_FROM","ATTACHED_TO","ATTACHMENT_TYPE","CLUSTER_ID","CLUSTER_ORDINAL","CORD_ORDINAL","ATTACH_POS","CORD_LENGTH","CREATED_BY","CREATED_ON","CHANGED_BY","CHANGED_ON","CORD_LEVEL","CORD_NOTES","TWIST","CORD_CLASSIFICATION","INVESTIGATOR_CORD_NUM","CANUTO_ORDINAL","CANUTO_ID"
1000006,3000409,0.0000,0.0000,"CN","U",3000396,0,"U",1000154,1,1,11.500,2.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 18:41:10",3,"","S","",1,0,0
1000007,3000410,0.0000,0.0000,"CN","K",1000007,0,"R",1000155,1,1,0.000,46.500,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 22:04:03",1,"","S","",1,0,0
1000007,3000411,0.0000,0.0000,"CN","K",1000007,0,"R",1000155,2,2,0.000,58.500,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 22:07:28",1,"","S","",2,0,0
1000007,3000412,0.0000,0.0000,"CN","K",1000007,0,"R",1000155,3,3,0.000,22.500,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 22:08:29",1,"","S","",3,0,0
1000007,3000413,0.0000,0.0000,"CN","K",1000007,0,"R",1000155,4,4,0.000,27.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 22:09:44",1,"","S","",4,0,0
1000007,3000414,0.0000,0.0000,"CN","K",1000007,0,"R",1000155,5,5,0.000,21.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 22:11:30",1,"","S","",5,0,0
1000007,3000415,0.0000,0.0000,"CN","K",1000007,0,"R",1000156,1,6,0.000,31.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 22:17:19",1,"","S","",6,0,0
1000007,3000416,0.0000,0.0000,"CN","K",1000007,0,"R",1000156,2,7,0.000,51.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 22:18:44",1,"","S","",7,0,0
1000007,3000417,0.0000,0.0000,"CN","U",1000007,0,"R",1000156,3,8,0.000,32.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 22:19:51",1,"","S","",8,0,0
1000007,3000418,0.0000,0.0000,"CN","K",1000007,0,"V",1000156,4,9,0.000,28.500,"cbrezine","2011-12-23 17:44:41","cbrezine","2004-11-10 21:18:33",1,"value changed.  Originally 189.","S","",9,0,0
1000007,3000419,0.0000,0.0000,"CN","K",1000007,0,"R",1000156,5,10,0.000,34.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2004-11-10 21:40:13",1,"value changed.  Originally 1,156","S","",10,0,0
1000007,3000420,0.0000,0.0000,"CN","K",1000007,0,"R",1000157,1,11,0.000,37.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 22:24:43",1,"","S","",11,0,0
1000007,3000421,0.0000,0.0000,"CN","K",1000007,0,"R",1000157,2,12,0.000,47.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 22:28:23",1,"","S","",12,0,0
1000007,3000422,0.0000,0.0000,"CN","K",1000007,0,"R",1000157,3,13,0.000,26.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 22:29:18",1,"","S","",13,0,0
1000007,3000423,0.0000,0.0000,"CN","K",1000007,0,"R",1000157,4,14,0.000,35.500,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 22:30:23",1,"","S","",14,0,0
1000007,3000424,0.0000,0.0000,"CN","K",1000007,0,"R",1000157,5,15,0.000,18.500,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 22:31:57",1,"","S","",15,0,0
1000007,3000425,0.0000,0.0000,"CN","K",1000007,0,"R",1000158,1,16,0.000,41.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 22:34:23",1,"","S","",16,0,0
1000007,3000426,0.0000,0.0000,"CN","K",1000007,0,"R",1000158,2,17,0.000,53.500,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 22:36:56",1,"","S","",17,0,0
1000007,3000427,0.0000,0.0000,"CN","K",1000007,0,"R",1000158,3,18,0.000,22.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 22:38:26",1,"","S","",18,0,0
1000007,3000428,0.0000,0.0000,"CN","K",1000007,0,"R",1000158,4,19,0.000,25.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 22:39:34",1,"","S","",19,0,0
1000007,3000429,0.0000,0.0000,"CN","K",1000007,0,"R",1000158,5,20,0.000,21.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 22:41:22",1,"","S","",20,0,0
1000007,3000430,0.0000,0.0000,"CN","K",1000007,0,"R",1000159,1,21,0.000,35.500,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 22:43:21",1,"","S","",21,0,0
1000007,3000431,0.0000,0.0000,"CN","K",1000007,0,"R",1000159,2,22,0.000,32.500,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 22:44:39",1,"","S","",22,0,0
1000007,3000432,0.0000,0.0000,"CN","K",1000007,0,"R",1000159,3,23,0.000,27.500,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 22:45:22",1,"","S","",23,0,0
1000007,3000433,0.0000,0.0000,"CN","K",1000007,0,"R",1000159,4,24,0.000,25.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 22:46:10",1,"","S","",24,0,0
1000007,3000434,0.0000,0.0000,"CN","K",1000007,0,"R",1000159,5,25,0.000,30.500,"cbrezine","2011-12-23 17:44:41","gurton","2007-12-10 20:53:54",1,"Original notes total cord value = 8,713.","S","",25,0,0
1000007,3000435,0.0000,0.0000,"CN","K",1000007,0,"R",1000160,1,26,0.000,34.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 22:50:06",1,"","S","",26,0,0
1000007,3000436,0.0000,0.0000,"CN","K",1000007,0,"R",1000160,2,27,0.000,42.500,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 22:51:21",1,"","S","",27,0,0
1000007,3000437,0.0000,0.0000,"CN","K",1000007,0,"R",1000160,3,28,0.000,31.500,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 22:52:24",1,"","S","",28,0,0
1000007,3000438,0.0000,0.0000,"CN","K",1000007,0,"R",1000160,4,29,0.000,24.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 22:54:21",1,"","S","",29,0,0
1000007,3000439,0.0000,0.0000,"CN","K",1000007,0,"R",1000160,5,30,0.000,29.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 22:57:07",1,"","S","",30,0,0
1000007,3000440,0.0000,0.0000,"CN","K",1000007,0,"R",1000161,1,31,0.000,35.500,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 23:12:31",1,"","S","",31,0,0
1000007,3000441,0.0000,0.0000,"CN","K",1000007,0,"R",1000161,2,32,0.000,42.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 23:16:05",1,"","S","",32,0,0
1000007,3000442,0.0000,0.0000,"CN","K",1000007,0,"R",1000161,3,33,0.000,30.500,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 23:17:09",1,"","S","",33,0,0
1000007,3000443,0.0000,0.0000,"CN","K",1000007,0,"R",1000161,4,34,0.000,31.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2004-11-10 21:41:52",1,"value changed.  Originally 638","S","",34,0,0
1000007,3000444,0.0000,0.0000,"CN","K",1000007,0,"R",1000161,5,35,0.000,29.500,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 23:20:08",1,"","S","",35,0,0
1000007,3000445,0.0000,0.0000,"CN","K",1000007,0,"R",1000162,1,36,0.000,38.500,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 23:21:48",1,"","S","",36,0,0
1000007,3000446,0.0000,0.0000,"CN","K",1000007,0,"R",1000162,2,37,0.000,40.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 23:23:12",1,"","S","",37,0,0
1000007,3000447,0.0000,0.0000,"CN","K",1000007,0,"R",1000162,3,38,0.000,51.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 23:28:10",1,"","S","",38,0,0
1000007,3000448,0.0000,0.0000,"CN","K",1000007,0,"R",1000162,4,39,0.000,30.500,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 23:29:12",1,"","S","",39,0,0
1000007,3000449,0.0000,0.0000,"CN","K",1000007,0,"R",1000162,5,40,0.000,22.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 23:30:53",1,"","S","",40,0,0
1000007,3000450,0.0000,0.0000,"CN","K",1000007,0,"R",1000163,1,41,0.000,41.500,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 23:32:19",1,"","S","",41,0,0
1000007,3000451,0.0000,0.0000,"CN","K",1000007,0,"R",1000163,2,42,0.000,36.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 23:33:58",1,"","S","",42,0,0
1000007,3000452,0.0000,0.0000,"CN","K",1000007,0,"R",1000163,3,43,0.000,26.500,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 23:34:49",1,"","S","",43,0,0
1000007,3000453,0.0000,0.0000,"CN","K",1000007,0,"R",1000163,4,44,0.000,31.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 23:36:36",1,"","S","",44,0,0
1000007,3000454,0.0000,0.0000,"CN","K",1000007,0,"R",1000163,5,45,0.000,19.500,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 23:38:05",1,"","S","",45,0,0
1000007,3000455,0.0000,0.0000,"CN","K",1000007,0,"R",1000164,1,46,0.000,38.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 23:39:30",1,"","S","",46,0,0
1000007,3000456,0.0000,0.0000,"CN","K",1000007,0,"R",1000164,2,47,0.000,52.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 23:40:48",1,"","S","",47,0,0
1000007,3000457,0.0000,0.0000,"CN","K",1000007,0,"R",1000164,3,48,0.000,38.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 23:42:10",1,"","S","",48,0,0
1000007,3000458,0.0000,0.0000,"CN","K",1000007,0,"R",1000164,4,49,0.000,43.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 23:43:04",1,"","S","",49,0,0
1000007,3000459,0.0000,0.0000,"CN","K",1000007,0,"R",1000164,5,50,0.000,34.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 23:44:10",1,"","S","",50,0,0
1000007,3000460,0.0000,0.0000,"CN","K",1000007,0,"R",1000165,1,51,0.000,41.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 23:45:44",1,"","S","",51,0,0
1000007,3000461,0.0000,0.0000,"CN","K",1000007,0,"R",1000165,2,52,0.000,48.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 23:47:03",1,"","S","",52,0,0
1000007,3000462,0.0000,0.0000,"CN","K",1000007,0,"V",1000165,3,53,0.000,36.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 23:47:58",1,"","S","",53,0,0
1000007,3000463,0.0000,0.0000,"CN","K",1000007,0,"R",1000165,4,54,0.000,44.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2004-11-10 21:44:54",1,"value changed.  Originally 150","S","",54,0,0
1000007,3000464,0.0000,0.0000,"CN","K",1000007,0,"R",1000165,5,55,0.000,32.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 23:51:08",1,"","S","",55,0,0
1000007,3000465,0.0000,0.0000,"CN","U",1000007,0,"V",1000166,1,56,0.000,45.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 23:53:21",1,"","S","",56,0,0
1000007,3000466,0.0000,0.0000,"CN","U",1000007,0,"V",1000166,2,57,0.000,37.000,"cbrezine","2011-12-23 17:44:41","katie","2003-06-26 19:23:55",1,"","S","",57,0,0
1000007,3000467,0.0000,0.0000,"CN","K",1000007,0,"V",1000166,3,58,0.000,23.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 23:55:34",1,"","S","",58,0,0
1000007,3000468,0.0000,0.0000,"CN","K",1000007,0,"V",1000166,4,59,0.000,34.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 23:56:38",1,"","S","",59,0,0
1000007,3000469,0.0000,0.0000,"CN","K",1000007,0,"R",1000166,5,60,0.000,30.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 23:58:12",1,"","S","",60,0,0
1000007,3000470,0.0000,0.0000,"CN","K",1000007,0,"R",1000167,1,61,0.000,38.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 23:59:20",1,"","S","",61,0,0
1000007,3000471,0.0000,0.0000,"CN","K",1000007,0,"R",1000167,2,62,0.000,40.500,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-04 00:00:16",1,"","S","",62,0,0
1000007,3000472,0.0000,0.0000,"CN","U",1000007,0,"R",1000167,3,63,0.000,30.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-04 00:01:24",1,"","S","",63,0,0
1000007,3000473,0.0000,0.0000,"CN","K",1000007,0,"R",1000167,4,64,0.000,46.500,"cbrezine","2011-12-23 17:44:41","cbrezine","2004-11-10 21:46:17",1,"value changed.  Originally 236","S","",64,0,0
1000007,3000474,0.0000,0.0000,"CN","B",1000007,0,"R",1000167,5,65,0.000,27.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-04 00:03:30",1,"","S","",65,0,0
1000007,3000475,0.0000,0.0000,"CN","K",1000007,0,"R",1000168,1,66,0.000,39.500,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-04 00:04:35",1,"","S","",66,0,0
1000007,3000476,0.0000,0.0000,"CN","K",1000007,0,"R",1000168,2,67,0.000,52.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-04 00:05:25",1,"","S","",67,0,0
1000007,3000477,0.0000,0.0000,"CN","K",1000007,0,"R",1000168,3,68,0.000,32.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-04 00:06:00",1,"","S","",68,0,0
1000007,3000478,0.0000,0.0000,"CN","K",1000007,0,"R",1000168,4,69,0.000,39.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-04 00:06:43",1,"","S","",69,0,0
1000007,3000479,0.0000,0.0000,"CN","K",1000007,0,"R",1000168,5,70,0.000,44.500,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-04 00:08:17",1,"","S","",70,0,0
1000007,3000480,0.0000,0.0000,"CN","K",1000007,0,"R",1000169,1,71,0.000,33.500,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-04 00:09:20",1,"","S","",71,0,0
1000007,3000481,0.0000,0.0000,"CN","K",1000007,0,"R",1000169,2,72,0.000,40.500,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-04 00:10:24",1,"","S","",72,0,0
1000007,3000482,0.0000,0.0000,"CN","K",1000007,0,"R",1000169,3,73,0.000,49.500,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-04 00:11:23",1,"","S","",73,0,0
1000007,3000483,0.0000,0.0000,"CN","K",1000007,0,"R",1000169,4,74,0.000,38.500,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-04 00:12:14",1,"","S","",74,0,0
1000007,3000484,0.0000,0.0000,"CN","K",1000007,0,"R",1000169,5,75,0.000,35.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2004-11-10 21:46:56",1,"value changed.  Originally 282","S","",75,0,0
1000007,3000485,0.0000,0.0000,"CN","K",1000007,0,"R",1000169,6,76,0.000,39.500,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-04 00:15:23",1,"","S","",76,0,0
1000007,3000486,0.0000,0.0000,"CN","U",1000007,0,"R",1000170,1,77,0.000,55.500,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-04 00:17:10",1,"","S","",77,0,0
1000007,3000487,0.0000,0.0000,"CN","K",1000007,0,"V",1000170,2,78,0.000,37.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-04 00:17:47",1,"","S","",78,0,0
1000007,3000488,0.0000,0.0000,"CN","K",1000007,0,"V",1000170,3,79,0.000,51.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-04 00:18:10",1,"","S","",79,0,0
1000007,3000489,0.0000,0.0000,"CN","B",1000007,0,"V",1000170,4,80,0.000,2.500,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-04 00:18:42",1,"","S","",80,0,0
1000007,3000490,0.0000,0.0000,"CN","B",1000007,0,"V",1000170,5,81,0.000,0.500,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-04 00:19:02",1,"","S","",81,0,0
1000007,3000491,0.0000,0.0000,"CN","B",1000007,0,"V",1000170,6,82,0.000,4.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-04 00:19:23",1,"","S","",82,0,0
1000007,3000492,0.0000,0.0000,"CN","K",1000007,0,"V",1000170,7,83,0.000,29.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2004-11-10 21:48:23",1,"","S","",83,0,0
1000007,3000493,0.0000,0.0000,"CN","U",1000007,0,"V",1000170,8,84,0.000,38.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2004-11-10 21:48:49",1,"value changed.  Originally 15","S","",84,0,0
1000007,3000494,0.0000,0.0000,"CN","U",1000007,0,"V",1000170,9,85,0.000,44.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2004-11-10 21:49:18",1,"value changed; originally 10","S","",85,0,0
1000007,3000495,0.0000,0.0000,"CN","U",1000007,0,"V",1000170,10,86,0.000,41.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-04 00:38:20",1,"","S","",86,0,0
1000007,3000496,0.0000,0.0000,"CN","K",1000007,0,"V",1000170,11,87,0.000,35.500,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-04 00:39:27",1,"","S","",87,0,0
1000007,3000497,0.0000,0.0000,"CN","K",1000007,0,"V",1000170,12,88,0.000,35.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2004-11-10 21:49:54",1,"value changed.  Originally 16","S","",88,0,0
1000007,3000498,0.0000,0.0000,"CN","U",1000007,0,"V",1000170,13,89,0.000,38.500,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-04 00:42:49",1,"","S","",89,0,0
1000007,3000499,0.0000,0.0000,"CN","K",1000007,0,"V",1000170,14,90,0.000,38.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-04 00:44:13",1,"","S","",90,0,0
1000007,3000500,0.0000,0.0000,"CN","K",1000007,0,"V",1000170,15,91,0.000,38.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-04 00:45:34",1,"","S","",91,0,0
1000007,3000501,0.0000,0.0000,"CN","K",1000007,0,"V",1000170,16,92,0.000,31.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-04 00:46:52",1,"","S","",92,0,0
1000007,3000502,0.0000,0.0000,"CN","K",1000007,0,"V",1000171,1,93,0.000,26.500,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-04 00:48:26",1,"","S","",93,0,0
1000007,3000503,0.0000,0.0000,"CN","K",1000007,0,"V",1000171,2,94,0.000,46.500,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-04 00:49:55",1,"","S","",94,0,0
1000007,3000504,0.0000,0.0000,"CN","K",1000007,0,"R",1000172,1,95,0.000,36.500,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-04 00:51:35",1,"","S","",95,0,0
1000007,3000505,0.0000,0.0000,"CN","U",1000007,0,"V",1000172,2,96,0.000,45.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-04 00:52:51",1,"","S","",96,0,0
1000007,3000506,0.0000,0.0000,"CN","K",1000007,0,"V",1000172,3,97,0.000,22.500,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-04 00:53:10",1,"","S","",97,0,0
1000007,3000507,0.0000,0.0000,"CN","K",1000007,0,"V",1000172,4,98,0.000,32.500,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-04 00:54:29",1,"","S","",98,0,0
1000007,3000508,0.0000,0.0000,"CN","K",1000007,0,"V",1000172,5,99,0.000,53.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-04 00:55:40",1,"","S","",99,0,0
1000007,3000509,0.0000,0.0000,"CN","K",1000007,0,"V",1000173,1,100,0.000,42.500,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-04 00:56:17",1,"","S","",100,0,0
1000007,3000510,0.0000,0.0000,"CN","U",1000007,0,"V",1000173,2,101,0.000,46.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-04 00:56:40",1,"","S","",101,0,0
1000007,3000511,0.0000,0.0000,"CN","U",1000007,0,"V",1000173,3,102,0.000,42.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-04 00:56:58",1,"","S","",102,0,0
1000007,3000512,0.0000,0.0000,"CN","U",1000007,0,"V",1000173,4,103,0.000,46.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-04 00:57:16",1,"","S","",103,0,0
1000007,3000513,0.0000,0.0000,"CN","K",1000007,0,"V",1000173,5,104,0.000,44.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-04 00:57:38",1,"","S","",104,0,0
1000007,3000514,0.0000,0.0000,"CN","K",1000007,0,"V",1000173,6,105,0.000,44.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-04 00:58:16",1,"","S","",105,0,0
1000007,3000515,0.0000,0.0000,"CN","K",1000007,0,"V",1000173,7,106,0.000,28.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-04 00:58:36",1,"","S","",106,0,0
1000007,3000516,0.0000,0.0000,"CN","K",1000007,0,"V",1000173,8,107,0.000,32.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2004-11-10 21:50:57",1,"value changed.  Originally 19","S","",107,0,0
1000007,3000517,0.0000,0.0000,"CN","U",1000007,0,"V",1000173,9,108,0.000,36.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-04 01:01:35",1,"","S","",108,0,0
1000007,3000518,0.0000,0.0000,"CN","K",1000007,0,"V",1000173,10,109,0.000,35.500,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-04 01:02:53",1,"","S","",109,0,0
1000007,3000519,0.0000,0.0000,"CN","K",1000007,0,"V",1000173,11,110,0.000,30.500,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-04 01:11:36",1,"","S","",110,0,0
1000007,3000520,0.0000,0.0000,"CN","U",1000007,0,"V",1000173,12,111,0.000,37.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-04 01:13:11",1,"","S","",111,0,0
1000007,3000521,0.0000,0.0000,"CN","K",1000007,0,"V",1000173,13,112,0.000,37.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-04 01:14:25",1,"","S","",112,0,0
1000007,3000522,0.0000,0.0000,"CN","K",1000007,0,"V",1000173,14,113,0.000,33.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2004-11-10 21:51:53",1,"value changed; originally 18","S","",113,0,0
1000007,3000523,0.0000,0.0000,"CN","K",1000007,0,"V",1000173,15,114,0.000,38.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-04 01:17:15",1,"","S","",114,0,0
1000007,3000524,0.0000,0.0000,"CN","K",1000007,0,"V",1000173,16,115,0.000,29.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-04 01:18:47",1,"","S","",115,0,0
1000007,3000525,0.0000,0.0000,"CN","K",1000007,0,"V",1000173,17,116,0.000,32.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-04 01:20:22",1,"","S","",116,0,0
1000007,3000526,0.0000,0.0000,"CN","U",1000007,0,"V",1000173,18,117,0.000,30.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-04 01:21:28",1,"","S","",117,0,0
1000007,3000527,0.0000,0.0000,"CN","K",1000007,0,"V",1000174,1,118,0.000,47.500,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-04 01:22:47",1,"","S","",118,0,0
1000007,3000528,0.0000,0.0000,"CN","K",1000007,0,"R",1000174,2,119,0.000,51.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-04 01:25:42",1,"","S","",119,0,0
1000007,3000529,0.0000,0.0000,"CN","K",1000007,0,"R",1000174,3,120,0.000,51.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-04 01:25:31",1,"","S","",120,0,0
1000007,3000530,0.0000,0.0000,"CN","K",1000007,0,"R",1000174,4,121,0.000,44.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-04 01:26:05",1,"","S","",121,0,0
1000007,3000531,0.0000,0.0000,"CN","K",1000007,0,"R",1000174,5,122,0.000,57.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-04 01:27:32",1,"","S","",122,0,0
1000007,3000532,0.0000,0.0000,"CN","K",1000007,0,"R",1000174,6,123,0.000,46.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-04 01:28:45",1,"","S","",123,0,0
1000007,3000533,0.0000,0.0000,"CN","U",1000007,0,"V",1000174,7,124,0.000,60.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-04 01:29:43",1,"","S","",124,0,0
1000007,3000534,0.0000,0.0000,"CN","K",1000007,0,"R",1000174,8,125,0.000,40.000,"cbrezine","2011-12-23 17:44:41","katie","2003-06-26 19:24:30",1,"","S","",125,0,0
1000007,3000535,0.0000,0.0000,"CN","K",1000007,0,"V",1000174,9,126,0.000,46.500,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-04 14:37:27",1,"","S","",126,0,0
1000007,3000536,0.0000,0.0000,"CN","K",1000007,0,"V",1000174,10,127,0.000,44.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-04 14:37:51",1,"","S","",127,0,0
1000007,3000537,0.0000,0.0000,"CN","K",1000007,0,"V",1000174,11,128,0.000,40.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-04 14:38:58",1,"","S","",128,0,0
1000007,3000538,0.0000,0.0000,"CN","K",1000007,0,"R",1000174,12,129,0.000,47.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-04 14:39:27",1,"","S","",129,0,0
1000007,3000539,0.0000,0.0000,"CN","K",1000007,0,"R",1000174,13,130,0.000,40.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-04 14:39:56",1,"","S","",130,0,0
1000007,3000540,0.0000,0.0000,"CN","U",1000007,0,"R",1000174,14,131,0.000,49.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-04 14:41:00",1,"","S","",131,0,0
1000007,3000541,0.0000,0.0000,"CN","K",1000007,0,"V",1000174,15,132,0.000,51.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-04 14:42:45",1,"","S","",132,0,0
1000007,3000542,0.0000,0.0000,"CN","K",1000007,0,"V",1000174,16,133,0.000,47.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-04 14:43:03",1,"","S","",133,0,0
1000007,3000543,0.0000,0.0000,"CN","K",1000007,0,"V",1000174,17,134,0.000,42.500,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-04 14:44:06",1,"","S","",134,0,0
